,Acceptor,donor,AccHOMO,AccCalcLUMO,AccFundBg,AccOptBg,AccEnergyTransitioneV,AccTriplet,AccDeltaHOMO,AccDeltaLUMO,DeltaDipMom,GSDipMom,AccEnergyTransitionWavenumber,AccOscStr,AccSumOscStr,AccElectroIndex,DonHOMO,DonCalcLUMO,DonFundBg,DonEnergyTransitioneV,DonDeltaHOMO,DonDeltaLUMO,DonEnergyTransitionWavenumber,DonOscStr,DonSumOscStr,AbsFOM,LUMOOffset,HOMOOffset,DHomoALumoOffset,DonNucleoIndex,AccNucleoIndex,DonElectroIndex,AccChemHard,AccElectrodonating,AccElectroaccepting,DonChemHard,DonElectrodonating,DonElectroaccepting,acc_first_oscs,acc_highest_oscs_under_ten,acc_lowest_transition_eV,acc_lowest_transition_wavenumber,don_first_oscs,don_highest_oscs_under_ten,don_lowest_transition_eV,don_lowest_transition_wavenumber,PiSystemSize,Planarity,Polarizability,sTDDFTLUMO,sTDDFTHOMO,sTDDFTdeltaLUMO,sTDDFTdeltaHOMO,sTDDFToptbg,sTDDFToscs,sTDDFTfundbg,sTDDFTsinglepointenergy,sTDDFTdipolemoment,sTDDFTsummedoscs,sTDDFTabsFOM,sTDDFTScharberVoc,sTDDFTScharberJscDon,sTDDFTScharberJscAcc,sTDDFTScharberJscTot,sTDDFTScharberPCETot,sTDDFTScharberPCEAcc,sTDDFTScharberPCEDon,donsTDDFTLUMO,donsTDDFTHOMO,donsTDDFTdeltaLUMO,donsTDDFTdeltaHOMO,donsTDDFToptbg,donsTDDFToscs,donsTDDFTfundbg,donsTDDFTsinglepointenergy,donsTDDFTdipolemoment,donsTDDFTsummedoscs,donsTDDFTabsFOM,sTDDFTDHomoALumoOffset,sTDDFTaccElectrophilicity,sTDDFTdonElectrophilicity,sTDDFTDonNucleoIndex,sTDDFTAccNucleoIndex,sTDDFTAccChemHard,sTDDFTAccElectrodonating,sTDDFTAccElectroaccepting,sTDDFTDonChemHard,sTDDFTDonElectrodonating,sTDDFTDonElectroaccepting,sTDDFTdonlowestengtranseV,sTDDFTdonlowestengtranswavenumber,sTDDFTdonfirstengtranseV,sTDDFTdonfirstengtranswavenumber,sTDDFTdonfirstoscs,sTDDFTacclowestengtranseV,sTDDFTacclowestengtranswavenumber,sTDDFTaccfirstengtranseV,sTDDFTaccfirstengtranswavenumber,sTDDFTaccfirstoscs,sTDDFTacchighestoscsunderten,sTDDFTdonhighestoscsunderten,sTDDFTHOMOoffset,sTDDFTLUMOoffset,ScharberJsclowestoptbg,ScharberVoc,ImamuraVoc,ScharberJscDon,ScharberJscAcc,ScharberTotalJsc,ImamuraJscDon,ImamuraJscAcc,ImamuraTotalJsc,ScharberFF,ImamuraFF,ScharberPCEtotal,ScharberPCEacc,ScharberPCEdon,ScharberPCElowestoptbg,ImamuraPCEtotal,ImamuraPCEacc,ImamuraPCEdon,AlharbiVocDon,AlharbiVocAcc,AlharbiFFDon,AlharbiFFAcc,AlharbiPCEAcc,AlharbiPCEDon,ExperimentalFF,ExperimentalVoc,ExperimentalJsc,ExperimentalPCE
387,Y5,PBDB-T,-5.52437375869585,-3.733694825944412,1.790678932751438,1.790678932751438,1.790678932751438,1.296,0.7661093346976999,0.2031874121683494,2.890511362366653,3.536735672125732,14442.9,1.624418043,5.356254899,11.966387769219445,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,69.17865466450533,0.7178123953084397,0.4567158866791994,1.3339630460722387,0.1255991217682024,0.0835674072481798,7.961839110989444,1.790678932751438,14.392822348676471,9.763788056356342,2.0517754413806784,10.110960151738894,6.069190000412581,1.624418043,1.624418043,1.790691301256248,14442.9,1.343741812,1.343741812,2.05178961332069,16548.8,59,1.0529469718546476,673.17979,-2.56,-6.52,0.2200000000000002,0.9600000000000009,2.083663955564372,1.574573796,3.96,-4575.073884205068,2.95668,5.97587582,21.104776586561098,2.99,6.967194681231387,8.363417844445753,15.33061252567714,29.79504544365352,16.25430258068032,13.5407428629732,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.29,5.204949494949496,3.668059701492538,0.2726236979166666,0.1921248229152515,3.96,7.722449494949494,3.1824494949494957,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.08360788,16806.0,2.08360788,16806.0,1.574573796,1.574573796,2.659886367,0.6699999999999999,0.73,12.95471165840462,1.0339630460722389,1.0339630460722389,8.779289146406708,12.95471165840462,21.734000804811327,11.480608870694455,16.940776764784214,28.42138563547867,65.0,70.0,14.606899889061484,8.706550532752528,5.900349356308956,8.706550532752528,20.570663725677303,12.26129600258226,8.309367723095043,1.391373523883216,1.1548855449695834,81.86874038221555,78.93795529221237,11.810072655946495,10.000488073657753,70.2,0.88,22.8,14.1
391,Y6,PBDB-T-2Cl,-5.74299002618755,-3.880822301529744,1.862167724657806,1.862167724657806,1.862167724657806,1.324,0.7713883433974003,0.2537189542061999,1.8190227105150416,1.237300857607373,15019.5,2.417417962,5.819091822,12.434132878141108,-5.3105194835879,-2.8813883588110696,2.42913112477683,2.42913112477683,0.3627277627165002,0.2762227696425499,19592.4,1.073636459,3.690165444,44.91274193705324,0.999433942718674,0.43247054259965,1.429697182058156,0.1447907554940406,0.0804237826473589,6.906518282799888,1.8621677246578057,14.956471442861544,10.1445652790029,2.42913112477683,9.106315938698184,5.010362017498698,2.417417962,2.417417962,1.862180586947096,15019.5,1.073636459,1.073636459,2.429147903172695,19592.4,59,1.204501241098911,675.753217,-2.79,-6.74,0.2800000000000002,0.9500000000000002,2.1008852410236063,2.301944449,3.95,-4971.629833699295,1.43994,6.3199884520000005,20.19923640943515,3.05,5.517483362398773,8.138091865385189,13.65557522778396,27.0721778890817,16.133767123126134,10.938410765955568,-1.96,-6.14,0.1299999999999999,0.1100000000000003,2.331395060503868,0.283931444,4.18,-17879.61802018557,2.20141,12.985482327,50.14623799112652,3.35,5.748158227848102,3.924043062200957,0.2548392013412589,0.1739687671009646,3.95,8.3775332278481,3.6125332278481017,4.18,6.2102930622009564,2.160293062200957,2.5710724439999995,20737.8,2.3313323179999994,18804.1,0.283931444,2.100828702,16944.9,2.100828702,16944.9,2.301944449,2.301944449,1.818247616,0.6000000000000005,0.8300000000000001,11.665074867865156,1.129697182058156,1.129697182058156,4.646425082474601,11.665074867865156,16.31149995033976,6.076094338620053,15.254328673360677,21.330423011980727,65.0,70.0,11.977586093876376,8.565701434371045,3.41188465950533,8.565701434371045,16.86784313812015,12.062940481539137,4.804902656581012,1.731173125528477,1.2197498809075682,84.88984728119378,79.8321113799295,11.35889095656523,6.828340870477663,73.3,0.882,25.605,17.037
392,Y6,PBDB-TF,-5.74299002618755,-3.880822301529744,1.862167724657806,1.862167724657806,1.862167724657806,1.324,0.7713883433974003,0.2537189542061999,1.8190227105150416,1.237300857607373,15019.5,2.417417962,5.819091822,12.434132878141108,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,46.76686375574353,0.9983484730728862,0.4997370864432495,1.3624306382145566,0.1430180707762103,0.0804237826473589,6.992123404914088,1.8621677246578057,14.956471442861544,10.1445652790029,2.3607791112874428,9.171103791419842,5.108240407319263,2.417417962,2.417417962,1.862180586947096,15019.5,1.009233201,1.009233201,2.3607954175650554,19041.1,59,1.204501241098911,675.753217,-2.79,-6.74,0.2800000000000002,0.9500000000000002,2.1008852410236063,2.301944449,3.95,-4971.629833699295,1.43994,6.3199884520000005,20.19923640943515,2.95,5.989790486935695,8.138091865385189,14.127882352320883,27.090214410575296,15.604791151876102,11.485423258699194,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.25,5.748158227848102,3.980302469135802,0.2512371880665437,0.1739687671009646,3.95,8.3775332278481,3.6125332278481017,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.100828702,16944.9,2.100828702,16944.9,2.301944449,2.301944449,2.257052621,0.7000000000000002,0.8,11.665074867865156,1.0624306382145563,1.0624306382145563,5.261600286563966,11.665074867865156,16.926675154429123,6.88055422089066,15.254328673360622,22.13488289425128,65.0,70.0,11.689221886660896,8.055666408846266,3.6335554778146313,8.055666408846266,16.461744432100698,11.344666303581194,5.117078128519506,1.669796141136633,1.2197498809075682,84.42096775051294,79.8321113799295,11.35889095656523,7.417057261967582,74.8,0.83,25.3,15.7
396,ZY-4Cl,P3HT,-5.5058700168618495,-3.4207554562587945,2.085114560603055,2.085114560603055,2.085114560603055,1.473,0.7530750812587508,0.3459111267555999,1.7952044595597023,1.6881475597143174,16817.7,2.463511353,5.477962072999999,9.5539885245346,-5.10602592493715,-2.0960700630049938,3.009955861932156,3.009955861932156,0.3436253704114005,0.2626714998876502,24277.1,1.365920018,3.0167570560000008,35.00675767492968,1.3246853932538007,0.3998440919246997,1.6852704686783553,0.2321145195802108,0.1046683275191303,4.3082182097377775,2.085114560603055,11.915964552852452,7.452651816292128,3.009955861932156,6.296864448094072,2.6958164541230003,2.463511353,2.463511353,2.085128962821677,16817.7,1.365920018,1.365920018,3.0099766521770595,24277.1,51,0.7037200980773448,653.168892,-2.28,-6.53,0.3899999999999999,0.9500000000000002,2.3628248363419955,2.114920301,4.25,-6116.268927633009,1.18893,4.780278716999999,20.806296978742832,2.97,2.703295592027475,5.21873049233076,7.922026084358235,15.293471355853574,10.074759215444534,5.218712140409041,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.785353023,12.01610690118826,3.27,4.565652941176471,2.320436681222707,0.4309533667055591,0.2190267225485433,4.25,7.033777941176472,2.628777941176471,4.58,4.2366866812227055,0.9766866812227076,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.3627612479999995,19057.6,2.3627612479999995,19057.6,2.114920301,2.114920301,2.364060892,0.9800000000000004,1.3099999999999998,8.31806596839173,1.3852704686783552,1.3852704686783552,1.174592235832315,8.31806596839173,9.492658204224046,1.5360052314730277,10.877470881743031,12.413476113216058,65.0,70.0,8.547434401719771,7.489801242645468,1.0576331590743024,7.489801242645468,12.037215311297665,10.547767430471133,1.4894478808265323,2.249705405600672,1.4214887079183265,87.95300735989845,82.18442951259182,9.717517227069989,2.3241463478773428,65.0,0.88,16.49,9.46
405,i-cc23,PBDB-T,-5.26466829977865,-3.742128129177579,1.5225401706010713,1.5225401706010713,2.754785756794287,1.461,0.8491040591001999,0.1693364491661499,0.2053751189245853,6.1885737235101965,22219.0,1.038850851,3.010123492,13.320236713464352,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,64.03058619027145,0.7262456985416068,0.1970104277619997,1.3255297428390715,0.1255991217682024,0.0750737409185214,7.961839110989444,1.5225401706010713,15.667094581365976,11.163696366887864,2.0517754413806784,10.110960151738894,6.069190000412581,0.001430237,1.038850851,2.7548047845386017,22219.0,1.343741812,1.343741812,2.05178961332069,16548.8,58,2.264306609832317,974.122315,-2.24,-6.43,0.1600000000000001,1.0,2.5198497321959925,0.336258107,4.19,-5984.640401130921,5.959,5.55641309,9.351106635776883,3.31,6.967194681231387,3.90926261697508,10.876457298206468,23.40069787709121,8.410778520421884,14.98991935666933,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.61,4.485017899761337,3.668059701492538,0.2726236979166666,0.222964550498943,4.19,6.914392899761338,2.579392899761337,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.196206516,17714.2,0.241128707,3.418215386,27570.7,2.519781918,20324.1,0.008350209,1.0479768,2.659886367,0.5800000000000001,0.4100000000000001,8.779289146406708,1.0255297428390715,1.0255297428390715,8.779289146406708,2.2963853517505144,11.07567449815722,11.480608873896871,3.0029654574008733,14.483574331297746,65.0,70.0,7.382981852911884,1.5307574615060753,5.85222439140581,5.85222439140581,10.397335381556449,2.1557412752980523,8.241594106258395,1.391373523883216,2.022563224623396,81.86874038221555,86.77895158510826,4.030521788399935,10.000488073657753,59.5,1.09,11.1,7.23
411,i-cc34,PBDB-T,-5.3283429407956495,-3.926996481759744,1.4013464590359055,1.4013464590359055,2.765063975401706,1.326,0.8852952012167004,0.2474331242596497,2.2747561748883323,6.500491412997167,22301.9,0.788022585,2.6580746210000004,15.281964583840503,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,61.8926062309531,0.911114051123772,0.260685068778999,1.1406613902569065,0.1255991217682024,0.0654366128460618,7.961839110989444,1.4013464590359055,17.683383593169093,13.055713881891398,2.0517754413806784,10.110960151738894,6.069190000412581,0.005418347,0.063324982,2.7011568242222124,21786.3,1.343741812,1.343741812,2.05178961332069,16548.8,58,2.342051592271298,973.720287,-2.41,-6.51,0.2200000000000002,1.0300000000000002,2.373698174965285,0.788697071,4.1,-5984.633504881368,6.07572,5.147612522999999,8.083102646199732,3.14,6.967194681231387,5.133045086172141,12.100239767403528,24.6965893652706,10.47654502087734,14.22004434439326,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.4399999999999995,4.851609756097561,3.668059701492538,0.2726236979166666,0.2061171549799915,4.1,7.337859756097563,2.8778597560975614,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.196206516,17714.2,0.241128707,3.558560746,28702.7,2.3736342939999995,19145.3,0.007737063,1.251365624,2.659886367,0.6600000000000001,0.5800000000000001,8.779289146406708,0.8406613902569064,0.8406613902569064,8.779289146406708,2.222766804263452,11.00205595067016,11.480608883741825,2.906695051723865,14.38730393546569,65.0,70.0,6.011852373263521,1.2145862507278595,4.797266122535661,4.797266122535661,8.466395649906072,1.7104824122645386,6.755913237641535,1.391373523883216,2.03173240187237,81.86874038221555,86.83076036457247,3.921335608186128,10.000488073657753,63.0,0.96,15.46,9.35
419,o-IO1,PTB7-Th,-5.449351970113,-3.844486863983264,1.6048651061297363,1.604865106129736,1.604865106129736,1.167,0.6713048691835004,0.1356487544742508,4.18959955418389,8.311835139876685,12944.2,1.50375304,5.782725246,13.455249282984486,-4.991112245871,-2.983152515658741,2.007959730212259,2.007959730212259,0.3442512322675499,0.5647178739426502,16195.4,1.481089062,4.661161306,60.71040071577325,0.8613343483245224,0.4582397242419995,1.1466253818877368,0.1263088229542804,0.0743204365053719,7.91710330767603,1.604865106129736,15.87901306064166,11.232093643593526,2.007959730212259,10.03616698119673,6.049034600431861,1.50375304,1.50375304,1.604876191188828,12944.2,1.481089062,1.481089062,2.00797359951017,16195.4,59,1.2671510308331333,819.515561,-2.68,-6.45,0.1,0.7999999999999998,2.0281814124181707,2.420328928,3.77,-5055.684838535482,7.78513,6.0543999,17.88278965005399,2.97,7.277138842750522,9.109474350185367,16.38661319293589,31.63435676896274,17.585840233032854,14.048516535929885,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.691697691,3.9,-11533.103933002296,13.02707,8.566758652999999,24.18064733284576,3.27,5.527645888594165,4.102564102564102,0.24375,0.1809088389803363,3.77,8.045770888594165,3.480770888594165,3.9,6.346314102564103,2.346314102564102,2.16847219,17490.5,2.16847219,17490.5,2.691697691,2.02812683,16358.5,2.02812683,16358.5,2.420328928,2.420328928,2.691697691,0.5,0.6300000000000003,16.462790408087706,0.8466253818877367,0.8466253818877367,9.388940717172996,16.462790408087706,25.8517311252607,12.277845553109362,21.52826437960209,33.80610993271145,65.0,70.0,14.226375628648904,9.059580540520264,5.16679508812864,9.059580540520264,20.034777512344448,12.758462536232544,7.276314976111903,1.351766853301422,0.9858854472144788,81.43611542522085,76.1872544930484,12.365515568705025,10.335593949717364,67.0,0.74,26.3,13.1
425,o-IO2,PTB7-Th,-5.3686974248248,-3.74322628814557,1.6254711366792305,1.6254711366792305,1.6254711366792305,1.055,0.5854529493507501,0.2037316398693498,1.4211032217682618,6.310975569674423,13110.4,3.301530377,6.182443271000001,12.769705945165647,-4.991112245871,-2.983152515658741,2.007959730212259,2.007959730212259,0.3442512322675499,0.5647178739426502,16195.4,1.481089062,4.661161306,48.293216135830335,0.760073772486829,0.3775851789538,1.2478859577254302,0.1263088229542804,0.0783103388828291,7.91710330767603,1.6254711366792305,15.149278819450696,10.59331696296551,2.007959730212259,10.03616698119673,6.049034600431861,3.301530377,3.301530377,1.6254823640674596,13110.4,1.481089062,1.481089062,2.00797359951017,16195.4,60,0.8572079142331833,801.004037,-2.74,-6.33,0.1900000000000004,0.7000000000000002,1.8497445943265225,2.741436767,3.59,-5052.307034925621,5.80305,5.943080505,17.158247971660483,2.91,7.277138842750522,11.914006468948411,19.19114531169893,36.30005135707853,22.53534323601592,13.764708121062611,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.691697691,3.9,-11533.103933002296,13.02707,8.566758652999999,24.18064733284576,3.21,5.728753481894152,4.102564102564102,0.24375,0.1745580435884562,3.59,8.220628481894154,3.685628481894151,3.9,6.346314102564103,2.346314102564102,2.16847219,17490.5,2.16847219,17490.5,2.691697691,1.849694814,14919.3,1.849694814,14919.3,2.741436767,2.741436767,2.691697691,0.3799999999999999,0.6900000000000004,16.07829335178997,0.9478859577254302,0.9478859577254302,9.388940717172996,16.07829335178997,25.467234068962966,12.277845549809772,21.025460531105537,33.303306080915306,65.0,70.0,15.691021811449836,9.906252520028705,5.784769291421128,9.906252520028705,22.09741532595208,13.950817154501642,8.146598171450442,1.351766853301422,1.0046558909474284,81.43611542522085,76.52772970940505,12.361640603322378,10.335593949717364,63.0,0.68,21.8,9.3
431,p-IO1,PTB7-Th,-5.39631698065055,-3.800911803106412,1.595405177544138,1.595405177544138,1.595405177544138,1.151,0.6406648496171998,0.1451999506267993,5.264385491835154,9.983622366982283,12867.9,1.512384222,4.713009119,13.255099471185492,-4.991112245871,-2.983152515658741,2.007959730212259,2.007959730212259,0.3442512322675499,0.5647178739426502,16195.4,1.481089062,4.661161306,60.97961119275417,0.8177592874476707,0.4052047347795495,1.1902004427645885,0.1263088229542804,0.0754426628162122,7.91710330767603,1.5954051775441376,15.65411949072124,11.05550509884276,2.007959730212259,10.03616698119673,6.049034600431861,1.512384222,1.512384222,1.5954161972619954,12867.9,1.481089062,1.481089062,2.00797359951017,16195.4,59,1.856836077055845,999.724266,-2.65,-6.4,0.1200000000000001,0.7599999999999998,2.0097574885935328,2.36415103,3.75,-5743.136224784997,9.29737,6.184525836000001,18.5795583402901,3.0000000000000004,7.277138842750522,9.34233573304582,16.619474575796342,32.40797542280288,18.217554679439356,14.19042074336352,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.691697691,3.9,-11533.103933002296,13.02707,8.566758652999999,24.18064733284576,3.3000000000000003,5.460166666666667,4.102564102564102,0.24375,0.1831445926559018,3.75,7.957041666666667,3.432041666666666,3.9,6.346314102564103,2.346314102564102,2.16847219,17490.5,2.16847219,17490.5,2.691697691,2.009703402,16209.9,2.009703402,16209.9,2.36415103,2.36415103,2.691697691,0.4500000000000002,0.6000000000000001,16.7018859202547,0.8902004427645884,0.8902004427645884,9.388940717172996,16.7018859202547,26.090826637427696,12.277845552726774,21.840927740983066,34.11877329370984,65.0,70.0,15.096942526075964,9.664217056789347,5.432725469286617,9.664217056789347,21.260782964851572,13.609962481788754,7.650820483062824,1.351766853301422,0.9772657745055406,81.43611542522085,76.02757149590863,12.409358194065115,10.335593949717364,62.0,0.78,22.3,10.8
437,p-IO2,PTB7-Th,-5.3735410513637,-3.724165927380364,1.6493751239833363,1.6493751239833367,1.6493751239833367,1.178,0.5904870555850001,0.1333085753599494,2.600454803022401,8.999700407192968,13303.2,2.374471315,4.842615324,12.545398415976814,-4.991112245871,-2.983152515658741,2.007959730212259,2.007959730212259,0.3442512322675499,0.5647178739426502,16195.4,1.481089062,4.661161306,57.414483404771175,0.7410134117216227,0.3824288054927001,1.2669463184906364,0.1263088229542804,0.0797105015593988,7.91710330767603,1.6493751239833363,14.922911105911783,10.374057616539757,2.007959730212259,10.03616698119673,6.049034600431861,2.374471315,2.374471315,1.6493865164802164,13303.2,1.481089062,1.481089062,2.00797359951017,16195.4,60,1.977094429997912,1004.591185,-2.64,-6.38,0.1200000000000001,0.7000000000000002,2.001103451696092,2.342779326,3.74,-5818.26305715523,8.53309,6.188348416,20.095607794586545,3.01,7.277138842750522,9.4844609173248,16.76159976007532,32.79406993058737,18.556347784745974,14.237722145841396,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.691697691,3.9,-11533.103933002296,13.02707,8.566758652999999,24.18064733284576,3.31,5.438529411764706,4.102564102564102,0.24375,0.1838732356281434,3.74,7.927279411764707,3.417279411764706,3.9,6.346314102564103,2.346314102564102,2.16847219,17490.5,2.16847219,17490.5,2.691697691,2.001049598,16140.1,2.001049598,16140.1,2.342779326,2.342779326,2.691697691,0.4299999999999997,0.5900000000000003,15.662281463647709,0.9669463184906364,0.9669463184906364,9.388940717172996,15.662281463647709,25.0512221808207,12.277845546777073,20.48144498016569,32.75929052694276,65.0,70.0,15.745071589933108,9.843980510284888,5.901091079648221,9.843980510284888,22.173532759974737,13.863120474657816,8.31041228531692,1.351766853301422,1.0264214131816034,81.43611542522085,76.91054065780467,12.364216252374222,10.335593949717364,67.0,0.7,23.0,10.8
